text,label,file_line_number,label_id
السيرة الذاتية للرئيس #محمد_مرسي في موقع ويكيبديا #مصر # #انتخبوا_العرص,NEUTRAL,1057,2
استراحة من المجال الافتراضي,OBJ,1058,3
#نبض_رابعة| #اسيوط قام طلاب الازهر فرع اسيوط مظاهرة بحي الوليدية بمدينة أسيوط تنديدا باعتقال زملائهم ومنادين …,OBJ,1063,3
في اجتماع الآن مع رؤساء الهيئات البرلمانية في مكتب د الكتاتنى لمناقشة المقترح الذي قدمته بتشكيل لجنة لإدارة الأزمة بين الحكومة والبرلمان,OBJ,1080,3
ذهبت لأداء الصلاة وعدت فوجدت بعض المعلقين قد استعملوا أفحش البذاءات ضدي في رمضان لمجرد اننى اختلف معهم في الراى ما أبعدكم عن الاسلام,NEG,1087,0
عقل #ا نشهد…,OBJ,1090,3
هل ألمانيا اشترطت على مرسي مايقعدش عندها أكتر من يوم عشان طاقة شبكة مقاومة الكوارث ماتستحملش أكتر من كده؟,NEG,1093,0
# لوحة #في داخلي شرفة لا يمر بها أحد التحية #محمود درويش 😃,OBJ,1100,3
يا ستي بس يتعمل و نشوف,OBJ,1115,3
"يا حكومة البطىء ""أرجوكم سرعوا (المارش) شوية #يوسف_الحسيني",NEG,1119,0
لأننى احب مصر والثورة فانا افضل ان يصل خصومي السياسيون الى الحكم عن طريق انتخابات نزيهة عن ان يحكم انصاري السياسيون بدعم من الاستبداد,NEUTRAL,1123,2
العلاقات العسكرية بين اسرائيل وتركيا قوية جداً #السادة_المحترمون,OBJ,1124,3
إننا نشكو لأن الله سبحانه و تعالى جعل تحت الورود أشواكاً ، وكان الأجدر بنا أن نشكره لأنه جعل فوق الشوك ورداً,OBJ,1126,3
عايز تنافق أي سلطة وتلحس جزمها ده اختيارك لكن ليه زعلان أوي إن غيرك بيقول رأي مختلفمش كل الناس عندها ميول للتأييد أو النفاق زيكخلقة ربنا,NEG,1128,0
"ألتقيكم اليوم مع الإعلامي عمرو الليثي الساعة 930 مساءً، في برنامج ""90 دقيقة"" على قناة ""المحور"" للتحدث عن زيارة دول حوض النيل و عن سيناء",OBJ,1129,3
"#الوئام مناورات ""سيف عبدالله"" رسالة قوية عنوانها… أمن وطن وسلاح أمة #السعودية #الكويت #البحرين",OBJ,1134,3
لو كنت متوكلاً عليه حق التوكل لما قلقت للمستقبل ، ولو كنت واثقًا من رحمته تمام الثقة لما يئست من الفرج، ولو كنت,OBJ,1139,3
لمشاهدة بث حي لبرنامج #السادة_المحترمون مع #يوسف_الحسيني علي # من خلال تابع…,OBJ,1143,3
انا سنجل من سنه تقريبا ومش لاقى لقلبى حبيبا #انا_سنجل #قدرى_السيد,OBJ,1144,3
كيف ترجو النهضة والتقدم من شخص يعتقد أن المنحلة أخلاقيا تضع اللولب في جيبها؟,NEG,1149,0
نيجي بقى لاستخدام دور العبادةغلط،اكبر غلط،بس لما يبقى في اصرار لطرف على استخدامها،بل و الفتوى بوجوبها حتلاقي رد الفعل المعاكس,NEG,1156,0
انتظروا بعد قليل ثالث فيديوهات حملة سوريا فى القلب - ريف دمشق,OBJ,1161,3
انا بحب أخويا,POS,1163,1
نص فريق تنزانيا متآمر على حارس مرماه حاجة تفطّس من الضحك,NEUTRAL,1173,2
#غرد_بصوره #كلمة_تستحق_التأمل #غرد_بصورة #لا,OBJ,1174,3
الأدمن: اتفرج على احلى مقاطع #امريكا_بالعربي حلقة 16,OBJ,1181,3
#هتحبك_لو تحاول تقنعها باللى انت عايزه بهدوء مش زعيق وخلاص ;),POS,1182,1
محلب يصل إلي القاهرة بعد جولة أفريقية استمرت 3 أيام #مصر #ميدان_التحرير,OBJ,1184,3
عايز تعرف دي ثورة ولا انقلاب ! شوفت قيادات الوطنى لحظة القبض عليهم وهما بيغطوهم بملايات ! طب شوفت قيادات الإخوان وهما بيب…,NEG,1185,0
إلى كل من سيقبل المشاركة فى كارثة لجنة الدستور اقرأ مقالة إبراهيم عيسى فى جريدة التحرير !,OBJ,1187,3
تواجدي خارج المملكة منعني مشاركتهم في تجهيز التيفو واعرف حجم التعب واﻻرهاق اللي يعانوه حالياً ويارب ﻻتضيع لهم تعب #الالتراس,POS,1193,1
#عمرو_خالد يساند #محمد_صلاح من داخل المدرجات شوف الفيديو من #جولولى,OBJ,1196,3
المجلس العسكري يعيد إنتاج مصطلحات صفوت الشريف وأنس الفقي من جديد وكأن المطلوب تكميم الأفواه #,NEG,1197,0
شكراً :),POS,1203,1
كالعادة خطب منتصف الليل بتبقى للإدارة الأمريكية,OBJ,1204,3
ما هى أفضل وظيفة فى الحياة ؟ ( مدير شركة - رئيس مؤسسة) ؟ لا والله أفضل وظيفة فى الحياة ان ربنا يشغلك عنده تدل الناس على الخير,POS,1209,1
دسعدالدين الهلالي أستاذ الفقه المقارن بجامعة الأزهر ضيف #يوسف_الحسيني الآن في #السادة_المحترمون,OBJ,1215,3
عقد أولى جلسات لجنة حماية المسار الديمقراطي لمتابعة تطبيق الحكومة لخارطة الطريق …,OBJ,1217,3
هل يعرف أنصار شفيق القراءة ؟ الأسواني دعا لجبهة مع مرسي بشروط الثورة فلما لم يستجب الاخوان دعا الاسواني الى مقاطعة الانتخابات الادمن,NEUTRAL,1225,2
بداية المباراة #المصري - #المنيا رابط المباراة :,OBJ,1226,3
من لا يحترم السلام الجمهوري لبلده كيف له ان يكتب دستورها,NEG,1227,0
 للأسف في مصر عندنا جميع أنواع السياحة ومش عارفين نستغلها! #كلام_و_كلام #السادة_المحترمون …,NEG,1236,0
ادعو كل قادر في هذا الوطن،أرجوكم، أرجوكم ن دعماً لهذه التجارة وهذا الإقتصاد #السادة_المحترمون …,OBJ,1241,3
خمس الاف #الامارات #الهلال #النصر #السعودية #الكويت #قطر #الرياض #مكة #رتويت # #دبي #الشارقة # #غرد_بصورة 907,OBJ,1242,3
#شيء_سمعت_عنه_بس_ما_شفته #متى_تفقد_المرأه_برستيجها #نظام_الهوامير #علمتني_الحياة خمس الاف متابع حقيقي 147,OBJ,1260,3
#كبسولة_صحية #صحة #طفل #طفلي #نوم ##نوبة #نصيحة,OBJ,1278,3
"محامي ومستشار قانوني ٠٥٣٧٨٥٥٥٢٧ #المحامي #محامي #قاضي #حكم #درر #الوتر #مستشار #رقم #ريتويت #محاماة #مشاكل #قضايا #اسرية #محامي #مكتب ٠""",OBJ,1294,3
د عمرو الشوبكي يقرأ تطورات اليوم والشاعر أمين حداد يقرأ آلام العام - آخر كلام 11م,OBJ,1295,3
فصل الدين عن الدولة تقديس للدين وتاكيد لدولة القانون والمواطنة من الذين اقتنعوا بذلك محمد على سعد زغلول مصطفى النحاس جمال عبد الناصر,OBJ,1296,3
_ # رائ عصام سلطان - حزب الوسط - فى موضوع المجلس الاستشارى,OBJ,1304,3
#عن #سيد_وزة #افتكروهم,OBJ,1306,3
#فجأة هتلقى الفرحة جت من غير #اسباب #ربنا لما بيدى مبيديش #بحساب,OBJ,1317,3
طلعت بالكلام ده كله من صورة؟ المفروض ابقى قليل الادب و ارفض التصوير مع اي حد؟,OBJ,1320,3
"تأجيل قضية إعادة اجراءات محاكمة 11 متهما فى ""#مذبحة_بورسعيد"" لـ 18 يونيو",OBJ,1327,3
الاسواني: لماذا لا تسمحون للرئيس مرسي بصلاحيات مطلقة مؤقتة لمدة شهور قليلة ؟! >> المقال كامل >>,OBJ,1331,3
#الكويت #دبي #السعوديه #الرياض #سوريا #الهلال #السعودية #النصر #غرد_بصوره,OBJ,1332,3
التظاهر السلمى أحد مكتسبات ثورة ينايرمقدرات ومنشآت الوطن ودور العبادة ملك لنا جميعايجب الحفاظ عليها وعدم المساس بالارواح,OBJ,1339,3
مذبحة ميدان رابعه العدويه جريمه نكراء وسيحاسب الشعب المصري مرتكبيها #رابعه_العدويه,NEG,1340,0
شاهد - آخر كلام: موجة ثانية لثورة 25 يناير #25 - الفنان مصطفى سعيد - بسمة - نادر السيد - محمد العدل,OBJ,1347,3
#كريمة_الصيرفي مش رقم #أنا_مش_رقم #الحرية_للجدعان #الحرية_لكريمة_الصيرفي,OBJ,1352,3
بالمناسبة #موزمبيق واخيرآ صار عدهم فايبر 😂😂😂😂,OBJ,1354,3
من بعيد العدد ماشاء الله جبار #جامعة_المنصورة,OBJ,1355,3
81 متدين بطبعه #المصري,OBJ,1356,3
يا جماعة محتاجين مراقبين فى كل المحافظات عاوزين يبقى لينا عين فى كل لجنة اللى عاوز يراقب يقولى #مراقبة,OBJ,1358,3
اجمل ما عندي #كايروكي,OBJ,1363,3
الدماء التى أريقت في مجزرة ارتكبتها الدولة بماسبيرو لايمكن ان تضيع دون حساب واجب الرئيس أن ينفذ وعده بمحاكمة كل من تورط في قتل ابنائنا,NEG,1364,0
ورضيت أعيشلك انت يا حبيبي كفايه ان انت حبيبي #عمرو_دياب,POS,1368,1
#الاخوان عرفوا غلطهم و هينضموا لصفوف الثوار و وحدة وطنية و توحيد مطالب و مجلس رئاسى و حكومة البرادعى,OBJ,1375,3
أبو الفتوح يهنئ الأمة العربية والإسلامية بمناسبة حلول عيد الفطر المبارك,OBJ,1380,3
إلى أحمد الشحات البطل الشعبى الذى أحرق علم الصهاينة بعد أن دنس هواء مصر 30 عاما: ارفع علمك فوق أنت مصرى يا أحمد المصرى يا أحمد العربى,NEUTRAL,1382,2
2 لا مواجهة ناجحة للتطرف ولا إنقاذ للتعايش إلا بتفعيل سيادة القانون وحماية حقوق الأقلية قبل الأغلبية والمحاسبة الناجزة للمتورطين في العنف,NEUTRAL,1386,2
آه الناس حواليك بتحب مرسي وماله؟ بس مرسي ماهواش أغلى عند الناس دي من رزق عيالها ومن مستقبلها ولو حست إنه فاشل مش عارف يحل هتقلب عليه وعليك,NEUTRAL,1393,2
أخشى أن الضرر و الدمار الناتج من طريقة و أسلوب إدارة البلاد منذ الثورة حتى الآن لن يمكن إصلاحه !,NEG,1397,0
عرض الاسبوع 36 ألف متابع #وش_أكثر_شي_يسهرك #صيام_الإثنين #خد_موقف_من #صلاة_الوتر #فى_تويتر_تلاقى #الدمام [933158],OBJ,1398,3
صلاة المغرب #بوسطن قال تعالى(واستعينوا بالصبر والصلاة وإنها لكبيرة إلا على الخاشعين),OBJ,1401,3
"#لو_ده_جنان_اتجنن لما تلاقي فى الامتحان سؤال مش عارف اجابته اكتب "" أنا سعيد إنك سألتنى السؤال ده "" :)",OBJ,1403,3
